221.53846153846155	1.154781984689458e-13
219.1304347826087	1.154781984689458e-13
216.7741935483871	1.154781984689458e-13
214.46808510638297	1.154781984689458e-13
212.21052631578948	1.154781984689458e-13
210.	1.154781984689458e-13
207.83505154639175	1.154781984689458e-13
205.7142857142857	1.154781984689458e-13
203.63636363636365	1.154781984689458e-13
201.6	1.154781984689458e-13
199.6039603960396	1.154781984689458e-13
197.64705882352942	1.154781984689458e-13
195.7281553398058	1.154781984689458e-13
193.84615384615387	1.154781984689458e-13
192.00000000000003	1.154781984689458e-13
190.188679245283	1.154781984689458e-13
188.411214953271	1.154781984689458e-13
186.66666666666666	1.154781984689458e-13
184.954128440367	1.154781984689458e-13
183.27272727272725	1.154781984689458e-13
181.6216216216216	1.154781984689458e-13
180.	1.154781984689458e-13
178.4070796460177	1.154781984689458e-13
176.8421052631579	1.154781984689458e-13
175.30434782608697	1.154781984689458e-13
173.79310344827587	1.154781984689458e-13
172.30769230769232	1.154781984689458e-13
170.84745762711864	1.154781984689458e-13
169.41176470588235	1.154781984689458e-13
168.	1.154781984689458e-13
166.61157024793388	1.154781984689458e-13
165.24590163934428	1.154781984689458e-13
163.90243902439025	1.154781984689458e-13
162.5806451612903	1.154781984689458e-13
161.28	1.154781984689458e-13
160.	1.154781984689458e-13
158.74015748031496	1.154781984689458e-13
157.5	1.154781984689458e-13
156.27906976744185	1.154781984689458e-13
155.0769230769231	1.154781984689458e-13
153.89312977099237	1.154781984689458e-13
152.72727272727272	1.154781984689458e-13
151.57894736842104	1.154781984689458e-13
150.44776119402985	1.154781984689458e-13
149.33333333333334	1.154781984689458e-13
148.23529411764704	1.154781984689458e-13
147.15328467153284	1.154781984689458e-13
146.08695652173913	1.154781984689458e-13
145.0359712230216	1.154781984689458e-13
144.	1.154781984689458e-13
142.9787234042553	1.154781984689458e-13
141.9718309859155	1.154781984689458e-13
140.979020979021	1.154781984689458e-13
140.	1.154781984689458e-13
139.0344827586207	1.154781984689458e-13
138.08219178082192	1.154781984689458e-13
137.14285714285714	1.154781984689458e-13
136.21621621621622	1.154781984689458e-13
135.3020134228188	1.154781984689458e-13
134.4	1.154781984689458e-13
133.50993377483445	1.154781984689458e-13
132.6315789473684	1.154781984689458e-13
131.76470588235296	1.154781984689458e-13
130.9090909090909	1.154781984689458e-13
130.06451612903226	1.154781984689458e-13
129.23076923076923	1.154781984689458e-13
128.40764331210192	1.154781984689458e-13
127.59493670886076	1.154781984689458e-13
126.79245283018868	1.154781984689458e-13
126.	1.154781984689458e-13
125.21739130434781	1.154781984689458e-13
124.44444444444444	1.154781984689458e-13
123.68098159509202	1.154781984689458e-13
122.92682926829269	1.154781984689458e-13
122.18181818181819	1.154781984689458e-13
121.44578313253012	1.154781984689458e-13
120.7185628742515	1.154781984689458e-13
120.	1.154781984689458e-13
119.28994082840237	1.154781984689458e-13
118.58823529411765	1.154781984689458e-13
117.89473684210526	1.154781984689458e-13
117.20930232558139	1.154781984689458e-13
116.53179190751445	1.154781984689458e-13
115.86206896551724	1.154781984689458e-13
115.2	1.154781984689458e-13
114.54545454545455	1.154781984689458e-13
113.89830508474576	1.154781984689458e-13
113.25842696629213	1.154781984689458e-13
112.62569832402235	1.154781984689458e-13
112.	1.154781984689458e-13
111.38121546961325	1.154781984689458e-13
110.76923076923077	1.154781984689458e-13
110.1639344262295	1.154781984689458e-13
109.56521739130434	1.154781984689458e-13
108.97297297297298	1.154781984689458e-13
108.38709677419355	1.154781984689458e-13
107.80748663101603	1.154781984689458e-13
107.23404255319149	1.154781984689458e-13
106.66666666666666	1.154781984689458e-13
106.10526315789474	1.154781984689458e-13
105.54973821989529	1.154781984689458e-13
105.	1.154781984689458e-13
104.4559585492228	1.154781984689458e-13
103.91752577319588	1.154781984689458e-13
103.38461538461539	1.154781984689458e-13
102.85714285714285	1.154781984689458e-13
102.33502538071065	1.154781984689458e-13
101.81818181818183	1.154781984689458e-13
101.30653266331659	1.154781984689458e-13
100.8	1.154781984689458e-13
2520.	1.333521432163324e-13
2240.	1.333521432163324e-13
2016.	1.333521432163324e-13
1832.7272727272727	1.333521432163324e-13
1680.	1.333521432163324e-13
1550.769230769231	1.333521432163324e-13
1440.	1.333521432163324e-13
1344.	1.333521432163324e-13
1260.	1.333521432163324e-13
1185.8823529411764	1.333521432163324e-13
1120.	1.333521432163324e-13
1061.0526315789473	1.333521432163324e-13
1008.	1.333521432163324e-13
960.	1.333521432163324e-13
916.3636363636364	1.333521432163324e-13
876.5217391304348	1.333521432163324e-13
840.	1.333521432163324e-13
806.4	1.333521432163324e-13
775.3846153846155	1.333521432163324e-13
746.6666666666666	1.333521432163324e-13
720.	1.333521432163324e-13
695.1724137931035	1.333521432163324e-13
672.	1.333521432163324e-13
650.3225806451612	1.333521432163324e-13
630.	1.333521432163324e-13
610.9090909090909	1.333521432163324e-13
592.9411764705882	1.333521432163324e-13
576.	1.333521432163324e-13
560.	1.333521432163324e-13
544.8648648648649	1.333521432163324e-13
530.5263157894736	1.333521432163324e-13
516.9230769230769	1.333521432163324e-13
504.	1.333521432163324e-13
491.70731707317077	1.333521432163324e-13
480.	1.333521432163324e-13
468.83720930232556	1.333521432163324e-13
458.1818181818182	1.333521432163324e-13
448.	1.333521432163324e-13
438.2608695652174	1.333521432163324e-13
428.93617021276594	1.333521432163324e-13
420.	1.333521432163324e-13
411.4285714285714	1.333521432163324e-13
403.2	1.333521432163324e-13
395.29411764705884	1.333521432163324e-13
387.69230769230774	1.333521432163324e-13
380.377358490566	1.333521432163324e-13
373.3333333333333	1.333521432163324e-13
366.5454545454545	1.333521432163324e-13
360.	1.333521432163324e-13
353.6842105263158	1.333521432163324e-13
347.58620689655174	1.333521432163324e-13
341.6949152542373	1.333521432163324e-13
336.	1.333521432163324e-13
330.49180327868856	1.333521432163324e-13
325.1612903225806	1.333521432163324e-13
320.	1.333521432163324e-13
315.	1.333521432163324e-13
310.1538461538462	1.333521432163324e-13
305.45454545454544	1.333521432163324e-13
300.8955223880597	1.333521432163324e-13
296.4705882352941	1.333521432163324e-13
292.17391304347825	1.333521432163324e-13
288.	1.333521432163324e-13
283.943661971831	1.333521432163324e-13
280.	1.333521432163324e-13
276.16438356164383	1.333521432163324e-13
272.43243243243245	1.333521432163324e-13
268.8	1.333521432163324e-13
265.2631578947368	1.333521432163324e-13
261.8181818181818	1.333521432163324e-13
258.46153846153845	1.333521432163324e-13
255.18987341772151	1.333521432163324e-13
252.	1.333521432163324e-13
248.88888888888889	1.333521432163324e-13
245.85365853658539	1.333521432163324e-13
242.89156626506025	1.333521432163324e-13
240.	1.333521432163324e-13
237.1764705882353	1.333521432163324e-13
234.41860465116278	1.333521432163324e-13
231.72413793103448	1.333521432163324e-13
229.0909090909091	1.333521432163324e-13
226.51685393258427	1.333521432163324e-13
224.	1.333521432163324e-13
221.53846153846155	1.333521432163324e-13
219.1304347826087	1.333521432163324e-13
216.7741935483871	1.333521432163324e-13
214.46808510638297	1.333521432163324e-13
212.21052631578948	1.333521432163324e-13
210.	1.333521432163324e-13
207.83505154639175	1.333521432163324e-13
205.7142857142857	1.333521432163324e-13
203.63636363636365	1.333521432163324e-13
201.6	1.333521432163324e-13
199.6039603960396	1.333521432163324e-13
197.64705882352942	1.333521432163324e-13
195.7281553398058	1.333521432163324e-13
193.84615384615387	1.333521432163324e-13
192.00000000000003	1.333521432163324e-13
190.188679245283	1.333521432163324e-13
188.411214953271	1.333521432163324e-13
186.66666666666666	1.333521432163324e-13
184.954128440367	1.333521432163324e-13
183.27272727272725	1.333521432163324e-13
181.6216216216216	1.333521432163324e-13
180.	1.333521432163324e-13
178.4070796460177	1.333521432163324e-13
176.8421052631579	1.333521432163324e-13
175.30434782608697	1.333521432163324e-13
173.79310344827587	1.333521432163324e-13
172.30769230769232	1.333521432163324e-13
170.84745762711864	1.333521432163324e-13
169.41176470588235	1.333521432163324e-13
168.	1.333521432163324e-13
166.61157024793388	1.333521432163324e-13
165.24590163934428	1.333521432163324e-13
163.90243902439025	1.333521432163324e-13
162.5806451612903	1.333521432163324e-13
161.28	1.333521432163324e-13
160.	1.333521432163324e-13
158.74015748031496	1.333521432163324e-13
157.5	1.333521432163324e-13
156.27906976744185	1.333521432163324e-13
155.0769230769231	1.333521432163324e-13
153.89312977099237	1.333521432163324e-13
152.72727272727272	1.333521432163324e-13
151.57894736842104	1.333521432163324e-13
150.44776119402985	1.333521432163324e-13
149.33333333333334	1.333521432163324e-13
148.23529411764704	1.333521432163324e-13
147.15328467153284	1.333521432163324e-13
146.08695652173913	1.333521432163324e-13
145.0359712230216	1.333521432163324e-13
144.	1.333521432163324e-13
142.9787234042553	1.333521432163324e-13
141.9718309859155	1.333521432163324e-13
140.979020979021	1.333521432163324e-13
140.	1.333521432163324e-13
139.0344827586207	1.333521432163324e-13
138.08219178082192	1.333521432163324e-13
137.14285714285714	1.333521432163324e-13
136.21621621621622	1.333521432163324e-13
135.3020134228188	1.333521432163324e-13
134.4	1.333521432163324e-13
133.50993377483445	1.333521432163324e-13
132.6315789473684	1.333521432163324e-13
131.76470588235296	1.333521432163324e-13
130.9090909090909	1.333521432163324e-13
130.06451612903226	1.333521432163324e-13
129.23076923076923	1.333521432163324e-13
128.40764331210192	1.333521432163324e-13
127.59493670886076	1.333521432163324e-13
126.79245283018868	1.333521432163324e-13
126.	1.333521432163324e-13
125.21739130434781	1.333521432163324e-13
124.44444444444444	1.333521432163324e-13
123.68098159509202	1.333521432163324e-13
122.92682926829269	1.333521432163324e-13
122.18181818181819	1.333521432163324e-13
121.44578313253012	1.333521432163324e-13
120.7185628742515	1.333521432163324e-13
120.	1.333521432163324e-13
119.28994082840237	1.333521432163324e-13
118.58823529411765	1.333521432163324e-13
117.89473684210526	1.333521432163324e-13
117.20930232558139	1.333521432163324e-13
116.53179190751445	1.333521432163324e-13
115.86206896551724	1.333521432163324e-13
115.2	1.333521432163324e-13
114.54545454545455	1.333521432163324e-13
113.89830508474576	1.333521432163324e-13
113.25842696629213	1.333521432163324e-13
112.62569832402235	1.333521432163324e-13
112.	1.333521432163324e-13
111.38121546961325	1.333521432163324e-13
110.76923076923077	1.333521432163324e-13
110.1639344262295	1.333521432163324e-13
109.56521739130434	1.333521432163324e-13
108.97297297297298	1.333521432163324e-13
108.38709677419355	1.333521432163324e-13
107.80748663101603	1.333521432163324e-13
107.23404255319149	1.333521432163324e-13
106.66666666666666	1.333521432163324e-13
106.10526315789474	1.333521432163324e-13
105.54973821989529	1.333521432163324e-13
105.	1.333521432163324e-13
104.4559585492228	1.333521432163324e-13
103.91752577319588	1.333521432163324e-13
103.38461538461539	1.333521432163324e-13
102.85714285714285	1.333521432163324e-13
102.33502538071065	1.333521432163324e-13
101.81818181818183	1.333521432163324e-13
101.30653266331659	1.333521432163324e-13
100.8	1.333521432163324e-13
2520.	1.539926526059492e-13
2240.	1.539926526059492e-13
2016.	1.539926526059492e-13
1832.7272727272727	1.539926526059492e-13
1680.	1.539926526059492e-13
1550.769230769231	1.539926526059492e-13
1440.	1.539926526059492e-13
1344.	1.539926526059492e-13
1260.	1.539926526059492e-13
1185.8823529411764	1.539926526059492e-13
1120.	1.539926526059492e-13
1061.0526315789473	1.539926526059492e-13
1008.	1.539926526059492e-13
960.	1.539926526059492e-13
916.3636363636364	1.539926526059492e-13
876.5217391304348	1.539926526059492e-13
840.	1.539926526059492e-13
806.4	1.539926526059492e-13
775.3846153846155	1.539926526059492e-13
746.6666666666666	1.539926526059492e-13
720.	1.539926526059492e-13
695.1724137931035	1.539926526059492e-13
672.	1.539926526059492e-13
650.3225806451612	1.539926526059492e-13
630.	1.539926526059492e-13
610.9090909090909	1.539926526059492e-13
592.9411764705882	1.539926526059492e-13
576.	1.539926526059492e-13
560.	1.539926526059492e-13
544.8648648648649	1.539926526059492e-13
530.5263157894736	1.539926526059492e-13
516.9230769230769	1.539926526059492e-13
504.	1.539926526059492e-13
491.70731707317077	1.539926526059492e-13
480.	1.539926526059492e-13
468.83720930232556	1.539926526059492e-13
458.1818181818182	1.539926526059492e-13
448.	1.539926526059492e-13
438.2608695652174	1.539926526059492e-13
428.93617021276594	1.539926526059492e-13
420.	1.539926526059492e-13
411.4285714285714	1.539926526059492e-13
403.2	1.539926526059492e-13
395.29411764705884	1.539926526059492e-13
387.69230769230774	1.539926526059492e-13
380.377358490566	1.539926526059492e-13
373.3333333333333	1.539926526059492e-13
366.5454545454545	1.539926526059492e-13
360.	1.539926526059492e-13
353.6842105263158	1.539926526059492e-13
347.58620689655174	1.539926526059492e-13
341.6949152542373	1.539926526059492e-13
336.	1.539926526059492e-13
330.49180327868856	1.539926526059492e-13
325.1612903225806	1.539926526059492e-13
320.	1.539926526059492e-13
315.	1.539926526059492e-13
310.1538461538462	1.539926526059492e-13
305.45454545454544	1.539926526059492e-13
300.8955223880597	1.539926526059492e-13
296.4705882352941	1.539926526059492e-13
292.17391304347825	1.539926526059492e-13
288.	1.539926526059492e-13
283.943661971831	1.539926526059492e-13
280.	1.539926526059492e-13
276.16438356164383	1.539926526059492e-13
272.43243243243245	1.539926526059492e-13
268.8	1.539926526059492e-13
265.2631578947368	1.539926526059492e-13
261.8181818181818	1.539926526059492e-13
258.46153846153845	1.539926526059492e-13
255.18987341772151	1.539926526059492e-13
252.	1.539926526059492e-13
248.88888888888889	1.539926526059492e-13
245.85365853658539	1.539926526059492e-13
242.89156626506025	1.539926526059492e-13
240.	1.539926526059492e-13
237.1764705882353	1.539926526059492e-13
234.41860465116278	1.539926526059492e-13
231.72413793103448	1.539926526059492e-13
229.0909090909091	1.539926526059492e-13
226.51685393258427	1.539926526059492e-13
224.	1.539926526059492e-13
221.53846153846155	1.539926526059492e-13
219.1304347826087	1.539926526059492e-13
216.7741935483871	1.539926526059492e-13
214.46808510638297	1.539926526059492e-13
212.21052631578948	1.539926526059492e-13
210.	1.539926526059492e-13
207.83505154639175	1.539926526059492e-13
205.7142857142857	1.539926526059492e-13
203.63636363636365	1.539926526059492e-13
201.6	1.539926526059492e-13
199.6039603960396	1.539926526059492e-13
197.64705882352942	1.539926526059492e-13
195.7281553398058	1.539926526059492e-13
193.84615384615387	1.539926526059492e-13
192.00000000000003	1.539926526059492e-13
190.188679245283	1.539926526059492e-13
188.411214953271	1.539926526059492e-13
186.66666666666666	1.539926526059492e-13
184.954128440367	1.539926526059492e-13
183.27272727272725	1.539926526059492e-13
181.6216216216216	1.539926526059492e-13
180.	1.539926526059492e-13
178.4070796460177	1.539926526059492e-13
176.8421052631579	1.539926526059492e-13
175.30434782608697	1.539926526059492e-13
173.79310344827587	1.539926526059492e-13
172.30769230769232	1.539926526059492e-13
170.84745762711864	1.539926526059492e-13
169.41176470588235	1.539926526059492e-13
168.	1.539926526059492e-13
166.61157024793388	1.539926526059492e-13
165.24590163934428	1.539926526059492e-13
163.90243902439025	1.539926526059492e-13
162.5806451612903	1.539926526059492e-13
161.28	1.539926526059492e-13
160.	1.539926526059492e-13
158.74015748031496	1.539926526059492e-13
157.5	1.539926526059492e-13
156.27906976744185	1.539926526059492e-13
155.0769230769231	1.539926526059492e-13
153.89312977099237	1.539926526059492e-13
152.72727272727272	1.539926526059492e-13
151.57894736842104	1.539926526059492e-13
150.44776119402985	1.539926526059492e-13
149.33333333333334	1.539926526059492e-13
148.23529411764704	1.539926526059492e-13
147.15328467153284	1.539926526059492e-13
146.08695652173913	1.539926526059492e-13
145.0359712230216	1.539926526059492e-13
144.	1.539926526059492e-13
142.9787234042553	1.539926526059492e-13
141.9718309859155	1.539926526059492e-13
140.979020979021	1.539926526059492e-13
140.	1.539926526059492e-13
139.0344827586207	1.539926526059492e-13
138.08219178082192	1.539926526059492e-13
137.14285714285714	1.539926526059492e-13
136.21621621621622	1.539926526059492e-13
135.3020134228188	1.539926526059492e-13
134.4	1.539926526059492e-13
133.50993377483445	1.539926526059492e-13
132.6315789473684	1.539926526059492e-13
131.76470588235296	1.539926526059492e-13
130.9090909090909	1.539926526059492e-13
130.06451612903226	1.539926526059492e-13
129.23076923076923	1.539926526059492e-13
128.40764331210192	1.539926526059492e-13
127.59493670886076	1.539926526059492e-13
126.79245283018868	1.539926526059492e-13
126.	1.539926526059492e-13
125.21739130434781	1.539926526059492e-13
124.44444444444444	1.539926526059492e-13
123.68098159509202	1.539926526059492e-13
122.92682926829269	1.539926526059492e-13
122.18181818181819	1.539926526059492e-13
121.44578313253012	1.539926526059492e-13
120.7185628742515	1.539926526059492e-13
120.	1.539926526059492e-13
119.28994082840237	1.539926526059492e-13
118.58823529411765	1.539926526059492e-13
117.89473684210526	1.539926526059492e-13
117.20930232558139	1.539926526059492e-13
116.53179190751445	1.539926526059492e-13
115.86206896551724	1.539926526059492e-13
115.2	1.539926526059492e-13
114.54545454545455	1.539926526059492e-13
113.89830508474576	1.539926526059492e-13
113.25842696629213	1.539926526059492e-13
112.62569832402235	1.539926526059492e-13
112.	1.539926526059492e-13
111.38121546961325	1.539926526059492e-13
110.76923076923077	1.539926526059492e-13
110.1639344262295	1.539926526059492e-13
109.56521739130434	1.539926526059492e-13
108.97297297297298	1.539926526059492e-13
108.38709677419355	1.539926526059492e-13
107.80748663101603	1.539926526059492e-13
107.23404255319149	1.539926526059492e-13
106.66666666666666	1.539926526059492e-13
106.10526315789474	1.539926526059492e-13
105.54973821989529	1.539926526059492e-13
105.	1.539926526059492e-13
104.4559585492228	1.539926526059492e-13
103.91752577319588	1.539926526059492e-13
103.38461538461539	1.539926526059492e-13
102.85714285714285	1.539926526059492e-13
102.33502538071065	1.539926526059492e-13
101.81818181818183	1.539926526059492e-13
101.30653266331659	1.539926526059492e-13
100.8	1.539926526059492e-13
2520.	1.7782794100389227e-13
2240.	1.7782794100389227e-13
2016.	1.7782794100389227e-13
1832.7272727272727	1.7782794100389227e-13
1680.	1.7782794100389227e-13
1550.769230769231	1.7782794100389227e-13
1440.	1.7782794100389227e-13
1344.	1.7782794100389227e-13
1260.	1.7782794100389227e-13
1185.8823529411764	1.7782794100389227e-13
1120.	1.7782794100389227e-13
1061.0526315789473	1.7782794100389227e-13
1008.	1.7782794100389227e-13
960.	1.7782794100389227e-13
916.3636363636364	1.7782794100389227e-13
876.5217391304348	1.7782794100389227e-13
840.	1.7782794100389227e-13
806.4	1.7782794100389227e-13
775.3846153846155	1.7782794100389227e-13
746.6666666666666	1.7782794100389227e-13
720.	1.7782794100389227e-13
695.1724137931035	1.7782794100389227e-13
672.	1.7782794100389227e-13
650.3225806451612	1.7782794100389227e-13
630.	1.7782794100389227e-13
610.9090909090909	1.7782794100389227e-13
592.9411764705882	1.7782794100389227e-13
576.	1.7782794100389227e-13
560.	1.7782794100389227e-13
544.8648648648649	1.7782794100389227e-13
530.5263157894736	1.7782794100389227e-13
516.9230769230769	1.7782794100389227e-13
504.	1.7782794100389227e-13
491.70731707317077	1.7782794100389227e-13
480.	1.7782794100389227e-13
468.83720930232556	1.7782794100389227e-13
458.1818181818182	1.7782794100389227e-13
448.	1.7782794100389227e-13
438.2608695652174	1.7782794100389227e-13
428.93617021276594	1.7782794100389227e-13
420.	1.7782794100389227e-13
411.4285714285714	1.7782794100389227e-13
403.2	1.7782794100389227e-13
395.29411764705884	1.7782794100389227e-13
387.69230769230774	1.7782794100389227e-13
380.377358490566	1.7782794100389227e-13
373.3333333333333	1.7782794100389227e-13
366.5454545454545	1.7782794100389227e-13
360.	1.7782794100389227e-13
353.6842105263158	1.7782794100389227e-13
347.58620689655174	1.7782794100389227e-13
341.6949152542373	1.7782794100389227e-13
336.	1.7782794100389227e-13
330.49180327868856	1.7782794100389227e-13
325.1612903225806	1.7782794100389227e-13
320.	1.7782794100389227e-13
315.	1.7782794100389227e-13
310.1538461538462	1.7782794100389227e-13
305.45454545454544	1.7782794100389227e-13
300.8955223880597	1.7782794100389227e-13
296.4705882352941	1.7782794100389227e-13
292.17391304347825	1.7782794100389227e-13
288.	1.7782794100389227e-13
283.943661971831	1.7782794100389227e-13
280.	1.7782794100389227e-13
276.16438356164383	1.7782794100389227e-13
